Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734372,-,-,-,29.77,-95.38,0,20,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,DNI,Dew Point,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2022,4,15,20,30,28.9,3,30,20.8,35.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,15,21,0,28.9,3,156,20.6,41.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,15,21,30,28.7,0,348,20.6,48.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,15,22,0,28.6,7,157,20.5,54.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,15,22,30,28,7,169,20.5,60.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,15,23,0,27.5,7,120,20.5,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,15,23,30,26.4,8,178,20.5,73.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,0,0,25.4,7,125,21,80.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,0,30,24.6,0,46,21,86.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,1,0,23.7,0,0,21.6,93.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,1,30,23.4,0,0,21.6,99.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,2,0,23,0,0,22,105.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,2,30,22.8,0,0,22,111.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,3,0,22.6,0,0,22.2,117.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,3,30,22.6,0,0,22.2,122.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,4,0,22.5,7,0,22.3,127.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,4,30,22.4,7,0,22.3,131.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,5,0,22.3,7,0,22.3,135.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,5,30,22.3,7,0,22.3,138.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,6,0,22.3,7,0,22.3,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,6,30,22.2,7,0,22.2,140.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,7,0,22.2,7,0,22.2,139.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,7,30,22.1,7,0,22.1,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,8,0,22.1,7,0,22.1,133.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,8,30,21.9,7,0,21.9,129.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,9,0,21.8,7,0,21.8,124.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,9,30,21.7,7,0,21.7,119.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,10,0,21.7,7,0,21.7,113.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,10,30,21.7,7,0,21.7,108.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,11,0,21.8,0,0,21.8,102.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,11,30,22.1,0,0,22.1,95.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,12,0,22.5,7,0,22.2,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,12,30,23.5,0,124,22.2,82.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,13,0,24.4,8,33,22.5,76.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,13,30,25.4,7,23,22.5,70.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,14,0,26.4,7,44,22.2,63.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,14,30,27.2,8,36,22.2,57.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,15,0,27.9,3,1,22,50.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,15,30,28.6,3,1,22,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,16,0,29.3,8,2,21.7,38.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,16,30,29.9,3,1,21.7,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,17,0,30.4,3,0,21.5,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,17,30,30.7,3,4,21.5,22.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,18,0,31.1,3,4,21.3,20.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,18,30,31.2,3,1,21.3,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,19,0,31.3,3,3,21.1,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,19,30,31.2,3,7,21.1,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,20,0,31.1,3,3,21.1,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,20,30,30.8,7,10,21.1,35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,21,0,30.6,7,9,21,41.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,21,30,30.3,3,3,21,47.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,22,0,30,7,79,20.9,54.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,22,30,29.4,7,39,20.9,60.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,23,0,28.8,7,57,21,67.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,16,23,30,27.6,7,34,21,73.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,0,0,26.5,7,4,21.7,80.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,0,30,25.8,7,0,21.7,86.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,1,0,25.1,7,0,21.5,93.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,1,30,24.6,7,0,21.5,99.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,2,0,24.2,7,0,21.6,105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,2,30,23.8,7,0,21.6,111.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,3,0,23.4,7,0,21.9,117.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,3,30,23.1,7,0,21.9,122.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,4,0,22.9,8,0,22,127.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,4,30,22.6,7,0,22,131.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,5,0,22.3,7,0,22.1,135.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,5,30,22.2,7,0,22.1,137.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,6,0,22,7,0,22,139.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,6,30,21.9,8,0,21.9,139.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,7,0,21.7,7,0,21.7,138.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,7,30,21.5,7,0,21.5,136.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,8,0,21.4,7,0,21.4,133.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,8,30,21.2,7,0,21.2,129.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,9,0,21,0,0,21,124.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,9,30,21,8,0,21,119.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,10,0,20.9,7,0,20.9,113.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,10,30,20.9,0,0,20.9,107.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,11,0,20.9,0,0,20.9,101.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,11,30,21.4,8,0,21.4,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,12,0,22,3,11,22,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,12,30,23.2,0,126,22.1,82.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,13,0,24.3,8,85,22.3,76.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,13,30,25.4,7,141,22.3,69.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,14,0,26.5,7,167,22.1,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,14,30,27.4,7,167,22.1,56.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,15,0,28.4,7,146,21.6,50.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,15,30,29.2,7,152,21.6,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,16,0,30.1,7,330,21.1,37.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,16,30,30.8,0,760,21.1,32.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,17,0,31.5,0,820,20.5,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,17,30,31.9,0,781,20.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,18,0,32.4,0,513,20.1,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,18,30,32.5,0,620,20.1,19.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,19,0,32.6,0,678,19.8,21.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,19,30,32.5,0,503,19.8,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,20,0,32.4,3,354,19.5,29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,20,30,32.2,0,406,19.5,35.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,21,0,32,0,490,19.3,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,21,30,31.6,0,659,19.3,47.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,22,0,31.3,0,572,19.3,54.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,22,30,30.7,0,549,19.3,60.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,23,0,30.1,0,471,19.9,67.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,17,23,30,28.9,0,331,19.9,73.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,0,0,27.6,8,45,22,80.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,0,30,26.8,0,36,22,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,1,0,25.9,0,0,21.6,92.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,1,30,25.3,0,0,21.6,99.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,2,0,24.8,0,0,21.5,105.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,2,30,24.3,0,0,21.6,111.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,3,0,23.8,0,0,21.5,116.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,3,30,23.5,0,0,21.5,122.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,4,0,23.1,0,0,21.4,127.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,4,30,22.7,0,0,21.4,131.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,5,0,22.2,0,0,21.4,134.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,5,30,21.9,0,0,21.4,137.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,6,0,21.6,0,0,21.1,139.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,6,30,21.3,0,0,21.1,139.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,7,0,20.9,0,0,20.6,138.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,7,30,20.6,0,0,20.6,136.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,8,0,20.2,0,0,20.1,132.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,8,30,19.8,0,0,19.8,128.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,9,0,19.4,0,0,19.4,124.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,9,30,19,0,0,19,118.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,10,0,18.6,0,0,18.6,113.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,10,30,18.2,0,0,18.2,107.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,11,0,17.9,0,0,17.9,101.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,11,30,17.9,0,0,17.9,95.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,12,0,18,0,55,17.3,88.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,12,30,18.8,0,286,17.3,82.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,13,0,19.6,0,485,16.7,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,13,30,20.7,0,618,16.7,69.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,14,0,21.8,0,712,15.5,63.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,14,30,22.9,0,770,15.5,56.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,15,0,24,0,810,14.3,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,15,30,24.9,0,842,14.3,43.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,16,0,25.9,0,868,13.4,37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,16,30,26.7,0,887,13.4,31.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,17,0,27.5,0,898,12.7,26.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,17,30,28.1,0,907,12.7,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,18,0,28.7,0,913,12,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,18,30,29.2,0,913,12,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,19,0,29.6,0,910,11.4,20.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,19,30,29.7,0,903,11.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,20,0,29.9,0,891,10.9,29.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,20,30,29.8,0,873,10.9,35.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,21,0,29.7,0,848,10.5,41.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,21,30,29.3,0,819,10.5,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,22,0,28.9,0,780,10.2,54.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,22,30,28.1,0,727,10.2,60.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,23,0,27.3,0,654,10.4,67.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,18,23,30,25.3,0,551,10.4,73.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,0,0,23.4,0,392,13,79.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,0,30,22.2,0,149,13,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,1,0,20.9,0,0,13.5,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,1,30,20.3,0,0,13.5,99.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,2,0,19.7,0,0,13.6,105.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,2,30,19.2,0,0,13.6,111.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,3,0,18.7,0,0,13.5,116.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,3,30,18.2,0,0,13.5,122.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,4,0,17.8,0,0,13.2,126.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,4,30,17.3,0,0,13.2,131.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,5,0,16.7,0,0,13,134.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,5,30,16.4,0,0,13,137.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,6,0,16,0,0,12.9,138.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,6,30,15.8,0,0,12.9,138.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,7,0,15.5,0,0,12.8,137.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,7,30,15.4,0,0,12.8,135.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,8,0,15.2,0,0,12.7,132.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,8,30,15,0,0,12.7,128.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,9,0,14.7,0,0,12.6,123.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,9,30,14.4,0,0,12.6,118.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,10,0,14.1,0,0,12.4,113.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,10,30,13.8,0,0,12.4,107.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,11,0,13.5,0,0,12.3,101.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,11,30,13.8,0,0,12.3,95.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,12,0,14.1,7,1,12.4,88.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,12,30,15.4,7,133,12.4,82.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,13,0,16.6,0,428,12,75.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,13,30,17.9,0,478,12,69.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,14,0,19.2,0,661,11.7,62.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,14,30,20.3,0,651,11.7,56.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,15,0,21.3,7,280,11.6,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,15,30,22.4,8,265,11.6,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,16,0,23.5,8,384,11.8,37.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,16,30,24.3,0,446,11.8,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,17,0,25.2,8,196,12.1,26.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,17,30,25.7,7,432,12.1,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,18,0,26.1,0,819,12.5,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,18,30,25.8,0,794,12.5,18.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,19,0,25.4,0,651,12.9,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,19,30,25.2,0,565,12.9,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,20,0,24.9,0,689,13.5,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,20,30,24.9,7,331,13.5,35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,21,0,25,7,200,14,41.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,21,30,24.7,7,277,14,47.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,22,0,24.4,8,171,14.3,53.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,22,30,23.8,8,79,14.3,60.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,23,0,23.2,8,53,14.6,66.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,19,23,30,22.4,7,2,14.6,73.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,0,0,21.6,3,18,15.2,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,0,30,20.9,8,2,15.2,86.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,1,0,20.3,3,0,16,92.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,1,30,20.1,3,0,16,98.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,2,0,19.9,7,0,16.7,105.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,2,30,19.8,7,0,16.7,110.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,3,0,19.8,7,0,17.2,116.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,3,30,19.8,7,0,17.1,121.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,4,0,19.8,8,0,17.7,126.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,4,30,19.9,8,0,17.7,130.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,5,0,20,7,0,18.2,134.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,5,30,20.1,7,0,18.2,136.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,6,0,20.2,7,0,18.8,138.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,4,20,6,30,20.4,7,0,18.8,138.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
